"county","tract","blockgroup","state","puma22","stab","CountyName","PUMA22name","pop20","afact"
"County code","Tract","Block group","State code","PUMA (2022)","State abbr.","County name","PUMA22 name","Total population (2020 Census)","blockgroup-to-puma22 allocation factor"
"06037","2696.01","3","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1059,1 
"06037","2696.02","1","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1828,1 
"06037","2696.02","2","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1136,1 
"06037","2697.00","1","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1403,1 
"06037","2697.00","2","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1151,1 
"06037","2697.00","3","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",704,1 
"06037","2697.00","4","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",767,1 
"06037","2698.00","1","06","03730","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",1395,1 
"06037","2698.00","2","06","03730","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Hancock Park & Mid-Wilshire)",1991,1 
"06037","2699.03","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1231,1 
"06037","2699.03","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",2584,1 
"06037","2699.05","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1318,1 
"06037","2699.05","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1343,1 
"06037","2699.06","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1518,1 
"06037","2699.06","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1519,1 
"06037","2699.07","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1472,1 
"06037","2699.07","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1199,1 
"06037","2699.08","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",942,1 
"06037","2699.08","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",919,1 
"06037","2699.09","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",605,1 
"06037","2699.09","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1638,1 
"06037","2701.01","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",821,1 
"06037","2701.01","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1181,1 
"06037","2701.02","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",773,1 
"06037","2701.02","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1413,1 
"06037","2702.00","1","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",991,1 
"06037","2702.00","2","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",976,1 
"06037","2702.00","3","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1520,1 
"06037","2703.00","1","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1102,1 
"06037","2703.00","2","06","03747","CA","Los Angeles CA","Los Angeles County (Central)--LA City (Central/West Adams & Baldwin Hills)",1549,1 
"06037","2711.00","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",845,1 
"06037","2711.00","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",739,1 
"06037","2711.00","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",985,1 
"06037","2712.00","1","06","03776","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",1447,1 
"06037","2712.00","2","06","03776","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",1145,1 
"06037","2713.00","1","06","03776","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",873,1 
"06037","2713.00","2","06","03776","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",1009,1 
"06037","2713.00","3","06","03776","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",1462,1 
"06037","2713.00","4","06","03776","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (Central/Westwood & West Los Angeles)",1435,1 
"06037","2714.00","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",628,1 
"06037","2714.00","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1025,1 
"06037","2714.00","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1829,1 
"06037","2715.00","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",982,1 
"06037","2715.00","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",698,1 
"06037","2715.00","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1415,1 
"06037","2716.00","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1004,1 
"06037","2716.00","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1026,1 
"06037","2716.00","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",877,1 
"06037","2716.00","4","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1919,1 
"06037","2717.02","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1580,1 
"06037","2717.02","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1060,1 
"06037","2717.02","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1887,1 
"06037","2717.03","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1127,1 
"06037","2717.03","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1020,1 
"06037","2717.03","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1044,1 
"06037","2717.04","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",918,1 
"06037","2717.04","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1960,1 
"06037","2718.01","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",915,1 
"06037","2718.01","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",2036,1 
"06037","2718.01","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",715,1 
"06037","2718.03","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1194,1 
"06037","2718.03","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1845,1 
"06037","2718.04","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1099,1 
"06037","2718.04","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1466,1 
"06037","2719.01","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",966,1 
"06037","2719.01","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1134,1 
"06037","2719.01","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",761,1 
"06037","2719.02","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",832,1 
"06037","2719.02","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1217,1 
"06037","2719.02","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1995,1 
"06037","2721.00","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1073,1 
"06037","2721.00","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",833,1 
"06037","2721.00","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",862,1 
"06037","2721.00","4","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",907,1 
"06037","2721.00","5","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",657,1 
"06037","2722.01","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1379,1 
"06037","2722.01","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1015,1 
"06037","2722.02","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1189,1 
"06037","2722.02","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1970,1 
"06037","2723.01","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",804,1 
"06037","2723.01","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1216,1 
"06037","2723.01","3","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",980,1 
"06037","2723.02","1","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",2073,1 
"06037","2723.02","2","06","03770","CA","Los Angeles CA","Los Angeles County (West Central)--LA City (West Los Angeles, Century City & Palms) P",1824,1 
"06037","2731.00","1","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",802,1 
"06037","2731.00","2","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",1980,1 
"06037","2731.00","3","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",815,1 
"06037","2732.00","1","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",932,1 
"06037","2732.00","2","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",1002,1 
"06037","2732.00","3","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",656,1 
"06037","2732.00","4","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",1006,1 
"06037","2733.00","1","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",1684,1 
"06037","2733.00","2","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",731,1 
"06037","2733.00","3","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",1062,1 
"06037","2734.03","1","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",979,1 
"06037","2734.03","2","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",585,1 
"06037","2734.04","1","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",771,1 
"06037","2734.04","2","06","03728","CA","Los Angeles CA","Los Angeles County (Southwest)--Santa Monica City",787,1 
"06037","2735.02","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",881,1 
"06037","2735.02","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",869,1 
"06037","2735.02","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",930,1 
"06037","2736.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",559,1 
"06037","2736.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",729,1 
"06037","2736.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",901,1 
"06037","2737.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",885,1 
"06037","2737.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",911,1 
"06037","2737.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",952,1 
"06037","2738.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1512,1 
"06037","2738.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",874,1 
"06037","2738.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",547,1 
"06037","2739.02","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1035,1 
"06037","2739.02","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",806,1 
"06037","2739.02","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",630,1 
"06037","2739.02","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",909,1 
"06037","2739.02","5","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",898,1 
"06037","2741.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1506,1 
"06037","2741.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1005,1 
"06037","2741.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",895,1 
"06037","2741.00","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1418,1 
"06037","2742.02","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2392,1 
"06037","2742.02","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1012,1 
"06037","2742.02","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",795,1 
"06037","2742.02","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",704,1 
"06037","2751.01","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1186,1 
"06037","2751.02","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",844,1 
"06037","2751.02","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1650,1 
"06037","2751.02","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1322,1 
"06037","2752.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1304,1 
"06037","2752.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1326,1 
"06037","2752.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1220,1 
"06037","2753.11","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",947,1 
"06037","2753.11","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1250,1 
"06037","2753.11","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1290,1 
"06037","2753.11","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1468,1 
"06037","2753.12","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2201,1 
"06037","2753.13","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1752,1 
"06037","2753.13","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1569,1 
"06037","2754.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1179,1 
"06037","2754.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1392,1 
"06037","2754.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2054,1 
"06037","2755.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",784,1 
"06037","2755.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",847,1 
"06037","2755.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",789,1 
"06037","2755.00","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2887,1 
"06037","2756.03","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",847,1 
"06037","2756.03","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1081,1 
"06037","2756.03","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",803,1 
"06037","2756.04","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1998,1 
"06037","2756.04","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1286,1 
"06037","2756.04","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",7236,1 
"06037","2756.05","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1355,1 
"06037","2756.05","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2226,1 
"06037","2760.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2210,1 
"06037","2760.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1106,1 
"06037","2760.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1268,1 
"06037","2760.00","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1205,1 
"06037","2760.00","5","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",885,1 
"06037","2761.01","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2711,1 
"06037","2761.01","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1076,1 
"06037","2761.02","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2333,1 
"06037","2761.02","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",977,1 
"06037","2764.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",815,1 
"06037","2764.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",803,1 
"06037","2764.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",860,1 
"06037","2764.00","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",800,1 
"06037","2764.00","5","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",821,1 
"06037","2765.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1936,1 
"06037","2765.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1885,1 
"06037","2765.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1161,1 
"06037","2766.01","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1088,1 
"06037","2766.01","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1055,1 
"06037","2766.01","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",878,1 
"06037","2766.01","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1037,1 
"06037","2766.05","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1413,1 
"06037","2766.05","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",680,1 
"06037","2766.06","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1411,1 
"06037","2766.06","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1942,1 
"06037","2766.07","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1906,1 
"06037","2766.07","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1068,1 
"06037","2766.08","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",2106,1 
"06037","2770.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1282,1 
"06037","2770.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1146,1 
"06037","2770.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1402,1 
"06037","2770.00","4","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",761,1 
"06037","2770.00","5","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1046,1 
"06037","2771.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",870,1 
"06037","2771.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",972,1 
"06037","2771.00","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1175,1 
"06037","2772.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1022,1 
"06037","2772.00","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",947,1 
"06037","2774.00","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",3,1 
"06037","2780.01","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1220,1 
"06037","2780.01","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1467,1 
"06037","2781.02","1","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",728,1 
"06037","2781.02","2","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1199,1 
"06037","2781.02","3","06","03748","CA","Los Angeles CA","Los Angeles County--LA (Southwest/Marina del Rey & Westchester) & Culver City Cities",1031,1 
"06037","2911.10","1","06","03750","CA","Los Angeles CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",1979,1 
"06037","2911.10","2","06","03750","CA","Los Angeles CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",2234,1 
"06037","2911.20","1","06","03750","CA","Los Angeles CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",2037,1 
"06037","2911.30","1","06","03750","CA","Los Angeles CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",912,1 
"06037","2911.30","2","06","03750","CA","Los Angeles CA","Los Angeles County (South Central)--LA City (South Central/Westmont)",1660,1 
